store_id,store_name,city,region,store_type,opening_date,manager_name,floor_area,monthly_rent,employee_count,store_rating
ST00190,Book Valley Store - Feni,Noakhali,Chattogram,Online Hub,1/9/2025 22:45,Shaila Sarker,431.63,20140.61,28,4.91
ST00191,Readers Point Center - Munshiganj,Feni,Chattogram,Standard,3/2/2017 1:54,Ayesha Bhuiyan,3630.54,27850.83,36,4.7
ST00192,Novel Nest Branch - Madaripur,chittagong,Chattogram,Mini,10/29/2021 19:39,Jannat Karim,437.01,61615.77,33,4.84
ST00193,Pages Cafe Branch - Brahmanbaria,Rajbari,Dhaka,Standard,5/17/2023 14:24,Imran Islam,5587.89,168976.14,58,4.35
ST00194,Book Valley Store - Tangail, DHAKA ,Dhaka,Standard,2/17/2025 17:04,Adib Nahar,1896.91,161628.06,8,3.24
ST00195,Literary World Center - Dhaka,Feni,Chattogram,Online Hub,7/22/2017 3:13,Tasnima Jahan,5277.64,91413.44,32,3.23
ST00196,Book Valley Branch - Bandarban, DHAKA ,Dhaka,Mini,7/17/2023 1:48,Nayeem Jahan,467.81,243654.71,10,4.8
ST00197,Novel Nest Store - Tangail, DHAKA ,Dhaka,Standard,3/22/2024 4:34,Rumana Talukder,944.41,36880.06,52,3.92
ST00198,Pages Cafe Store - Khagrachari,Kishoreganj,Dhaka,Mall Outlet,2/28/2020 18:43,Rumana Karim,2927.89,197529.23,32,4.76
ST00199,Pages Cafe Branch - Bandarban,Rajbari,Dhaka,Standard,9/18/2023 18:01,Sami Talukder,4648.2,128006.12,55,4.39
ST00200,Book Valley Store - Lakshmipur,Narsingdi,Dhaka,Flagship,6/10/2021 20:24,Fahim Patwary,5678.35,113426.04,17,3.27
ST00201,BookHub Outlet - Rangamati, DHAKA ,Dhaka,Standard,12/3/2022 11:57,Nafis Rahman,3318.13,21007.77,11,3.65
ST00202,Pages Cafe Outlet - Munshiganj, DHAKA ,Dhaka,Mini,7/5/2020 1:48,Rahim Patwary,2390.58,186032.92,38,4.93
ST00203,Readers Point Center - Munshiganj, DHAKA ,Dhaka,Standard,8/6/2018 5:40,Muntasir Karim,649.51,196320.25,10,2.84
ST00204,Readers Point Outlet - Gazipur,Gazipur,Dhaka,Online Hub,6/15/2024 16:40,Karim Sheikh,3668.77,,23,4.37
ST00205,Story House Store - Shariatpur, DHAKA ,Dhaka,Standard,12/13/2018 5:49,Tamim Sarker,2528.25,136486.27,20,4.95
ST00206,BookHub Center - Tangail,Bandarban,Chattogram,Standard,9/9/2018 10:42,Karim Patwary,5491.15,157513.9,14,3.03
ST00207,Literary World Center - Comilla, DHAKA ,Dhaka,Online Hub,12/21/2024 16:12,Nusrat Islam,3088.33,101396.63,9,3.4
ST00208,Rokomari Branch - Gazipur,Gazipur,Dhaka,Standard,6/5/2025 1:13,Rumana Jahan,4686.5,159661.77,40,4
ST00209,BookHub Store - Comilla,Gazipur,Dhaka,Standard,6/26/2022 5:24,Nusrat Sarker,5149.98,117019.86,45,4.66
ST00210,Book Valley Center - Dhaka,Munshiganj,Dhaka,Flagship,3/23/2022 6:35,Nabil Jahan,950.35,221346.42,24,3.91
ST00211,BookHub Store - Shariatpur,Feni,Chattogram,Standard,3/31/2020 13:40,Nayeem Das,2868.74,183850.61,18,2.93
ST00212,Literary World Store - Faridpur, DHAKA ,Dhaka,Standard,7/4/2022 5:40,Ayesha Ahmed,5404.82,40967.5,11,3.08
ST00213,Story House Center - Narsingdi,Gazipur,Dhaka,Flagship,6/25/2022 21:45,Mahin Chowdhury,2776.95,202906.75,41,3.63
ST00214,Readers Point Branch - Kishoreganj,Bandarban,Chattogram,Standard,8/26/2021 5:01,Tasnima Ahmed,3564.86,94313.82,48,3.51
ST00215,BookHub Store - Gazipur, DHAKA ,Dhaka,Flagship,11/23/2022 18:38,Mahin Das,5289.38,234858.58,33,3.28
ST00216,Pages Cafe Branch - Manikganj,COX'S BAZAR,Chattogram,Standard,12/28/2021 1:48,Shuvo Patwary,1702.52,156792.25,27,4.65
ST00217,Rokomari Outlet - Comilla,Noakhali,Chattogram,Standard,1/3/2023 23:33,Nayeem Nahar,5409.66,21480.82,39,2.86
ST00218,Story House Outlet - Chittagong,Shariatpur,Dhaka,Standard,6/19/2020 19:10,Nayeem Amin,2623.36,,55,4.62
ST00219,Literary World Store - Feni,Noakhali,Chattogram,Mini,11/23/2022 10:42,Sifat Patwary,3720.99,45722.58,59,4.83
ST00220,BookHub Center - Cox's Bazar,Kishoreganj,Dhaka,Mini,1/27/2019 2:47,Adib Miah,2237.02,221157.86,13,4.19
ST00221,Pages Cafe Center - Narsingdi,Kishoreganj,Dhaka,Standard,12/5/2018 16:29,Nusrat Talukder,3351.87,237857.62,29,4.18
ST00222,Pages Cafe Branch - Dhaka, DHAKA ,Dhaka,Flagship,6/9/2024 23:17,Nusrat Talukder,676,178385.13,52,3.13
ST00223,Book Valley Store - Chandpur, DHAKA ,Dhaka,Standard,3/29/2022 21:33,Nafis Khan,765.46,140225.1,38,4.05
ST00224,BookHub Branch - Chandpur, DHAKA ,Dhaka,Flagship,6/26/2017 14:30,Tasnima Uddin,2722.45,156484.81,49,3.63
ST00225,BookHub Center - Rangamati,Manikganj,Dhaka,Standard,3/11/2020 7:15,Karim Nahar,2275.73,,59,3.3
ST00226,Rokomari Center - Rangamati,Munshiganj,Dhaka,Mini,11/9/2025 5:24,Rahim Bhuiyan,3848.43,34641.95,8,4.08
ST00227,Pages Cafe Store - Feni, DHAKA ,Dhaka,Mini,9/25/2022 6:45,Farhan Nahar,612.3,233278.22,37,2.8
ST00228,Readers Point Outlet - Chittagong,Shariatpur,Dhaka,Standard,10/25/2024 5:07,Jannat Khan,1338.94,92358.84,32,3.41
ST00229,Literary World Outlet - Kishoreganj, DHAKA ,Dhaka,Mall Outlet,12/6/2021 4:25,Jannat Amin,1573.71,88519.23,18,4.24
ST00230,Book Valley Branch - Gopalganj,Faridpur,Dhaka,Flagship,5/20/2017 23:53,Sifat Chowdhury,2866.75,59961.32,39,3.8
ST00231,Rokomari Outlet - Gazipur, DHAKA ,Dhaka,Online Hub,8/14/2018 10:16,Nayeem Mollik,1782.27,248215.94,8,3.12
ST00232,Pages Cafe Branch - Shariatpur,Bandarban,Chattogram,Online Hub,10/30/2017 17:00,Tanjim Chowdhury,1170.91,236502.64,30,2.8
ST00233,Story House Outlet - Bandarban,Narayanganj,Dhaka,Standard,8/12/2023 8:03,Shuvo Roy,3746.41,97116.61,26,3.39
ST00234,BookHub Branch - Rangamati,Chandpur,Chattogram,Flagship,10/23/2023 6:26,Mim Roy,4565.68,76101.26,24,4.01
ST00235,Literary World Branch - Bandarban, DHAKA ,Dhaka,Flagship,2/10/2021 17:54,Raisa Rahman,4237.5,204261.84,37,3.98
ST00236,Rokomari Branch - Narayanganj,Madaripur,Dhaka,Mall Outlet,7/9/2023 11:39,Adib Miah,1946.61,114313.36,56,3.09
ST00237,Book Valley Center - Cox's Bazar,Noakhali,Chattogram,Standard,12/18/2021 0:53,Farhan Hossain,5184.89,242430.19,56,4.15
ST00238,BookHub Branch - Tangail, DHAKA ,Dhaka,Online Hub,8/29/2023 0:56,Rahim Uddin,3826.2,,42,5
ST00239,Story House Center - Chittagong,Kishoreganj,Dhaka,Standard,1/20/2023 7:18,Sadia Sheikh,3842.13,193471.07,21,
ST00240,Rokomari Store - Rangamati, DHAKA ,Dhaka,Standard,2/6/2021 3:10,Sifat Sarker,1591.95,36132.21,58,3.96
ST00241,Literary World Outlet - Chandpur, DHAKA ,Dhaka,Mini,11/16/2022 8:04,Rafi Talukder,1756.39,180000.02,59,4.17
ST00242,Book Valley Store - Gazipur,Manikganj,Dhaka,Standard,11/13/2019 22:48,Sakib Mollik,3058.6,247004.78,51,4.74
ST00243,Literary World Center - Narayanganj, DHAKA ,Dhaka,Standard,9/27/2023 23:31,Nusrat Roy,1731.8,102723.75,52,4.88
ST00244,Story House Branch - Gazipur,Narayanganj,Dhaka,Mall Outlet,3/22/2025 6:35,Tanvir Patwary,4253.24,222168.72,49,2.89
ST00245,Story House Branch - Rajbari,Lakshmipur,Chattogram,Standard,11/11/2018 9:16,Sadia Das,2127.91,,46,3.25
ST00246,Pages Cafe Center - Dhaka, DHAKA ,Dhaka,Mall Outlet,1/1/2023 21:26,Arif Das,1250.73,243261.14,44,3.05
ST00247,Pages Cafe Store - Narayanganj, DHAKA ,Dhaka,Mall Outlet,12/29/2017 17:53,Tanvir Hossain,1249.04,168593.97,39,4.5
ST00248,Literary World Store - Brahmanbaria,COX'S BAZAR,Chattogram,Flagship,5/25/2020 11:06,Raisa Khan,1112.48,37677.61,39,2.9
ST00249,Story House Store - Brahmanbaria,Manikganj,Dhaka,Standard,1/8/2023 22:10,Nayeem Bhuiyan,2862.6,127575.75,24,4.79
ST00250,Story House Center - Feni,Khagrachari,Chattogram,Flagship,7/1/2019 13:35,Jannat Patwary,417.02,26686.26,53,2.85
ST00251,Book Valley Outlet - Bandarban,Faridpur,Dhaka,Mini,2/15/2019 10:43,Tamim Khan,3437.28,107842.8,38,4.13
ST00252,Pages Cafe Outlet - Munshiganj,Shariatpur,Dhaka,Mall Outlet,6/15/2020 10:40,Shuvo Sheikh,2070.5,230114.59,37,3.41
ST00253,Readers Point Outlet - Chandpur,Lakshmipur,Chattogram,Online Hub,1/12/2018 14:11,Sakib Miah,3493.88,69567.52,45,3.84
ST00254,Pages Cafe Outlet - Gopalganj, DHAKA ,Dhaka,Mall Outlet,8/18/2022 4:54,Jannat Das,5638.38,238383.43,6,3.77
ST00255,Readers Point Outlet - Rangamati, Cumilla ,Chattogram,Standard,3/8/2018 5:54,Shaila Mollik,5266.67,38481.92,55,4.45
ST00256,Readers Point Branch - Munshiganj,Shariatpur,Dhaka,Standard,12/31/2019 18:25,Nabil Mollik,3628.01,171230.71,35,3.89
ST00257,Book Valley Branch - Gopalganj, Cumilla ,Chattogram,Standard,10/25/2019 20:40,Nayeem Talukder,2741.19,241936.11,56,3.73
ST00258,Pages Cafe Outlet - Shariatpur, DHAKA ,Dhaka,Online Hub,9/16/2025 11:34,Nusrat Rahman,4310.83,168726.09,7,
ST00259,Rokomari Center - Madaripur,Madaripur,Dhaka,Flagship,12/4/2025 0:17,Mim Hossain,5569.58,226265.93,,4.84
ST00260,Book Valley Center - Kishoreganj, DHAKA ,Dhaka,Flagship,9/18/2017 14:24,Sifat Rahman,3141.46,247892.16,57,4.55
ST00261,Readers Point Branch - Chittagong,Noakhali,Chattogram,Flagship,6/1/2018 18:10,Sadia Amin,956.12,165833.21,42,4.42
ST00262,Pages Cafe Outlet - Gopalganj, DHAKA ,Dhaka,Flagship,8/3/2023 23:08,Ayesha Sarker,4690.09,198832,39,3.87
ST00263,Pages Cafe Outlet - Madaripur, DHAKA ,Dhaka,Flagship,9/8/2019 23:47,Tanvir Jahan,458.68,22516.52,25,4.78
ST00264,Novel Nest Outlet - Kishoreganj,Khagrachari,Chattogram,Flagship,10/18/2022 12:23,Arif Hossain,4681.98,115417.94,34,3.87
ST00265,Literary World Outlet - Rajbari, DHAKA ,Dhaka,Online Hub,4/14/2025 12:46,Imran Roy,875.53,82742.36,33,4.85
ST00266,Book Valley Branch - Tangail,Rajbari,Dhaka,Mini,6/20/2018 3:03,Tamim Miah,997.05,208683.55,13,4.57
ST00267,Rokomari Branch - Gazipur, DHAKA ,Dhaka,Standard,9/1/2025 10:19,Farhan Talukder,4777.56,174230.83,34,3.13
ST00268,BookHub Outlet - Noakhali,Tangail,Dhaka,Mini,6/22/2017 11:20,Rahim Uddin,4261.32,159387.34,31,2.9
ST00269,Novel Nest Branch - Rangamati, DHAKA ,Dhaka,Standard,1/22/2019 23:30,Mim Karim,3546.66,233916.29,20,4.43
ST00270,Book Valley Center - Feni,Manikganj,Dhaka,Mini,7/26/2021 21:00,Farhan Mollik,4995.28,35883.93,21,4.31
ST00271,Readers Point Outlet - Tangail,Narayanganj,Dhaka,Standard,12/3/2024 4:01,Nayeem Jahan,5167.66,239152.7,46,4.12
ST00272,Book Valley Center - Kishoreganj,Gazipur,Dhaka,Standard,12/26/2021 1:40,Tasnima Hossain,2962.07,38679.71,41,4.95
ST00273,Novel Nest Outlet - Feni, DHAKA ,Dhaka,Standard,4/2/2018 11:37,Mim Sheikh,5979.27,96549.12,29,4
ST00274,Pages Cafe Branch - Rangamati, DHAKA ,Dhaka,Flagship,3/29/2019 22:49,Hasan Mollik,2402.45,163114.31,37,3.57
ST00275,Literary World Branch - Dhaka,Brahmanbaria,Chattogram,Standard,11/8/2023 9:48,Imran Mollik,1360.44,95246.91,15,4.04
ST00276,BookHub Branch - Noakhali, DHAKA ,Dhaka,Mini,1/20/2022 8:03,Raisa Roy,5137.47,175396.03,30,2.86
ST00277,BookHub Branch - Khagrachari, DHAKA ,Dhaka,Mini,2/12/2017 17:52,Sakib Hossain,2727.19,197223.38,34,4.07
ST00278,Novel Nest Branch - Chandpur,Gazipur,Dhaka,Standard,7/7/2021 3:44,Rafi Amin,5297.2,209698.87,16,4.79
ST00279,Literary World Center - Munshiganj,Madaripur,Dhaka,Standard,8/29/2020 3:39,Fahim Miah,742.53,57145.77,11,2.81
ST00280,Story House Store - Comilla,Brahmanbaria,Chattogram,Mini,1/2/2017 21:53,Fahim Sarker,1021.89,57788.02,32,4.66
ST00281,Novel Nest Branch - Chandpur,Madaripur,Dhaka,Flagship,3/24/2019 17:50,Shuvo Miah,625.53,27293.8,56,4.56
ST00282,Novel Nest Center - Noakhali,Feni,Chattogram,Flagship,6/1/2025 12:26,Fahim Uddin,3771.26,130350.18,28,3.03
ST00283,Pages Cafe Store - Noakhali,Bandarban,Chattogram,Standard,5/3/2023 8:53,Nabil Sarker,5058.44,47320.4,54,4.66
ST00284,Literary World Center - Tangail,COX'S BAZAR,Chattogram,Standard,8/21/2017 15:27,Ayesha Jahan,2654.9,89870.29,51,4.48
ST00285,Pages Cafe Center - Rangamati,Brahmanbaria,Chattogram,Standard,2/22/2017 18:15,Hasan Bhuiyan,907.89,212502.07,45,3.88
ST00286,Rokomari Branch - Shariatpur, DHAKA ,Dhaka,Flagship,2/11/2020 18:11,Hasan Talukder,2491.43,237934.85,53,3.34
ST00287,Pages Cafe Center - Narayanganj,Rangamati,Chattogram,Standard,3/8/2021 16:00,Sifat Islam,2349.06,208187.85,25,3.43
ST00288,Book Valley Branch - Munshiganj,chittagong,Chattogram,Mini,1/30/2021 2:36,Ayesha Sheikh,4003.44,15152.37,46,4.15
ST00289,Book Valley Outlet - Comilla,Narsingdi,Dhaka,Mini,4/9/2023 10:50,Nafis Das,4052.05,148485.7,10,3.34
ST00290,Book Valley Outlet - Rajbari, DHAKA ,Dhaka,Mini,7/24/2018 15:56,Hasan Das,976.93,54165.13,20,3.52
ST00291,Novel Nest Store - Dhaka, DHAKA ,Dhaka,Standard,6/3/2017 11:19,Mahin Roy,2752.99,103300.52,34,4.85
ST00292,Book Valley Outlet - Dhaka,Shariatpur,Dhaka,Mall Outlet,1/20/2023 9:51,Sami Miah,3998.08,115560.95,4,4.4
ST00293,Book Valley Branch - Munshiganj,Kishoreganj,Dhaka,Mini,1/27/2025 20:34,Jannat Jahan,1849.62,236591.08,46,4.42
ST00294,Book Valley Store - Narsingdi,Bandarban,Chattogram,Standard,7/6/2018 4:23,Jannat Ahmed,2679.65,163928.6,55,4.9
ST00295,Story House Store - Rajbari,Gopalganj,Dhaka,Standard,4/1/2020 21:28,Tanvir Mollik,3836.69,77898.94,8,2.81
ST00296,BookHub Center - Dhaka,Munshiganj,Dhaka,Mini,8/22/2022 4:27,Jannat Khan,2656.08,166056.79,59,3.34
ST00297,Novel Nest Outlet - Cox's Bazar, DHAKA ,Dhaka,Standard,6/28/2018 1:31,Sifat Karim,572.82,238688.39,7,4.25
ST00298,Book Valley Outlet - Rangamati, DHAKA ,Dhaka,Mini,1/11/2019 21:01,Fahim Bhuiyan,1646.65,28902.39,9,3.76
ST00299,Story House Store - Gazipur, DHAKA ,Dhaka,Mini,10/17/2021 2:34,Sami Islam,4746.05,206757.1,46,3.05
ST00300,Readers Point Store - Feni,COX'S BAZAR,Chattogram,Mall Outlet,1/19/2020 15:28,Rafi Uddin,1791.62,65970.93,41,4.52
ST00301,Readers Point Branch - Manikganj,Narsingdi,Dhaka,Mall Outlet,1/3/2023 2:59,Hasan Sarker,4979.18,50980.37,56,2.9
ST00302,Literary World Center - Noakhali,Noakhali,Chattogram,Mini,10/14/2018 20:39,Rahim Karim,3014.68,226233.73,26,4
ST00303,Rokomari Outlet - Manikganj,Chandpur,Chattogram,Mall Outlet,11/19/2017 18:42,Raisa Amin,3048.36,15434.62,35,4.04
ST00304,Novel Nest Branch - Madaripur,chittagong,Chattogram,Mall Outlet,8/5/2021 18:16,Shaila Talukder,4714.89,189155.15,10,4.2
ST00305,Pages Cafe Branch - Chandpur,Munshiganj,Dhaka,Flagship,10/14/2024 2:59,Shaila Das,2546.44,35498.68,42,3.49
ST00306,Literary World Center - Lakshmipur, Cumilla ,Chattogram,Mini,9/11/2022 19:31,Tamim Karim,1735.49,160228.89,59,2.85
ST00307,Readers Point Outlet - Narsingdi,Noakhali,Chattogram,Flagship,10/19/2023 21:31,Rumana Jahan,988.18,160910.77,36,4.76
ST00308,Story House Center - Kishoreganj,Brahmanbaria,Chattogram,Standard,11/25/2020 6:01,Rahim Talukder,4162.7,217752.37,56,4.84
ST00309,Book Valley Center - Madaripur, DHAKA ,Dhaka,Standard,4/6/2018 10:27,Sifat Miah,3031.68,208312.53,24,3.86
ST00310,Literary World Center - Kishoreganj,Tangail,Dhaka,Standard,11/4/2020 5:27,Hasan Sarker,4932.68,176013.62,58,2.85
ST00311,Rokomari Center - Brahmanbaria, DHAKA ,Dhaka,Flagship,11/19/2025 21:54,Tanvir Nahar,2962.98,104428.68,33,4.08
ST00312,Book Valley Outlet - Tangail, DHAKA ,Dhaka,Standard,1/13/2024 15:57,Tanjim Uddin,2722.94,54105.35,10,3.5
ST00313,Novel Nest Branch - Chandpur,Bandarban,Chattogram,Flagship,5/1/2023 19:40,Mim Patwary,2073.57,,23,3.2
ST00314,BookHub Branch - Noakhali,COX'S BAZAR,Chattogram,Mini,9/17/2019 3:22,Sifat Uddin,1516.8,131787.9,30,3.17
ST00315,BookHub Center - Tangail, DHAKA ,Dhaka,Online Hub,5/25/2022 11:38,Karim Uddin,5050.45,33316.43,5,3.19
ST00316,Story House Center - Chittagong, DHAKA ,Dhaka,Mall Outlet,8/9/2022 10:02,Nafis Roy,933.18,239557.04,53,3.53
ST00317,Novel Nest Store - Comilla,Khagrachari,Chattogram,Standard,11/20/2022 16:37,Hasan Amin,5451.92,88888.59,15,3.42
ST00318,BookHub Branch - Shariatpur, DHAKA ,Dhaka,Standard,1/13/2025 3:22,Shaila Das,550.69,15503.08,41,4.64
ST00319,Book Valley Center - Cox's Bazar, DHAKA ,Dhaka,Online Hub,2/18/2023 15:51,Fahim Mollik,3324.61,226897.22,55,3.89
ST00320,Rokomari Branch - Gopalganj,Brahmanbaria,Chattogram,Flagship,12/29/2018 21:30,Fahim Sarker,726.64,150606.96,27,3.74
ST00321,Literary World Center - Gazipur,COX'S BAZAR,Chattogram,Mall Outlet,12/30/2018 1:49,Mim Jahan,4765.8,187269.26,37,3.12
ST00322,Story House Outlet - Chandpur,Munshiganj,Dhaka,Mini,7/30/2022 23:51,Tasnima Mollik,1584.38,50876.57,31,4.73
ST00323,Story House Branch - Khagrachari,Narayanganj,Dhaka,Standard,10/17/2024 8:15,Rumana Amin,3569.17,110082.33,46,
ST00324,Novel Nest Store - Gopalganj,Gazipur,Dhaka,Flagship,7/13/2025 0:50,Shaila Sarker,5532.1,166589.39,4,3.33
ST00325,Readers Point Branch - Rajbari, DHAKA ,Dhaka,Flagship,6/27/2022 8:07,Hasan Nahar,4035.85,73976.71,22,4.17
ST00326,Novel Nest Store - Cox's Bazar,Chandpur,Chattogram,Standard,10/7/2021 21:46,Farhan Chowdhury,1398.59,179852.25,37,4.35
ST00327,Readers Point Store - Noakhali,Feni,Chattogram,Standard,5/5/2024 10:29,Rahim Islam,4861.4,69899.51,7,4.56
ST00328,Story House Store - Chandpur,Faridpur,Dhaka,Online Hub,10/16/2025 2:03,Imran Amin,2872.29,64145.04,51,3.7
ST00329,Rokomari Outlet - Cox's Bazar, DHAKA ,Dhaka,Mini,4/2/2017 14:05,Rumana Patwary,473.79,17731.79,38,3.56
ST00330,Pages Cafe Branch - Noakhali, DHAKA ,Dhaka,Standard,10/16/2019 19:28,Adib Ahmed,3125.88,81248.09,2,3.43
ST00331,Readers Point Store - Manikganj, DHAKA ,Dhaka,Standard,1/3/2020 1:09,Nafis Sheikh,4949.91,72983.15,2,4.05
ST00332,Pages Cafe Outlet - Narayanganj, DHAKA ,Dhaka,Standard,1/29/2022 6:28,Arif Das,2807.76,194623.79,11,3.57
ST00333,Readers Point Outlet - Feni, DHAKA ,Dhaka,Flagship,8/27/2019 23:49,Sakib Sheikh,4647.2,148881.83,40,3.52
ST00334,Pages Cafe Outlet - Khagrachari, Cumilla ,Chattogram,Mini,10/20/2019 1:31,Tanvir Amin,4350.94,56788.75,32,2.84
ST00335,Readers Point Branch - Dhaka, DHAKA ,Dhaka,Mini,3/22/2017 4:56,Sifat Sheikh,2958.71,148509.96,29,4.89
ST00336,Readers Point Center - Noakhali,Bandarban,Chattogram,Online Hub,1/13/2017 5:19,Farhan Patwary,2210.38,67979.24,34,2.93
ST00337,BookHub Center - Manikganj,Narayanganj,Dhaka,Standard,1/18/2021 15:40,Shuvo Karim,4468.62,114993.04,30,3.4
ST00338,Readers Point Outlet - Munshiganj,COX'S BAZAR,Chattogram,Standard,12/22/2025 3:42,Nayeem Bhuiyan,2465.94,223728.89,21,4.83
ST00339,Rokomari Branch - Tangail,Noakhali,Chattogram,Online Hub,8/30/2019 11:11,Shuvo Chowdhury,1352.49,184025.21,2,4.42
ST00340,BookHub Outlet - Gazipur,Gopalganj,Dhaka,Mini,2/28/2019 20:05,Sakib Miah,2196.83,168008.5,3,4.07
ST00341,Rokomari Branch - Narsingdi, DHAKA ,Dhaka,Mini,5/19/2019 22:35,Nayeem Amin,5310.3,81148.61,41,4.25
ST00342,BookHub Branch - Munshiganj,Chandpur,Chattogram,Standard,10/3/2025 14:42,Sifat Hossain,1986.98,44276.69,45,3.01
ST00343,Pages Cafe Branch - Gazipur, DHAKA ,Dhaka,Online Hub,12/22/2022 9:43,Tanjim Sheikh,1715.78,191943.01,15,4.58
ST00344,Novel Nest Center - Gazipur, DHAKA ,Dhaka,Standard,11/16/2022 20:46,Mim Chowdhury,1147.15,148454.24,16,
ST00345,Pages Cafe Outlet - Lakshmipur, DHAKA ,Dhaka,Standard,9/15/2018 6:40,Raisa Mollik,709,161348.64,,4.9
ST00346,Novel Nest Store - Gazipur,Khagrachari,Chattogram,Mini,2/18/2025 7:49,Jannat Roy,5869.48,244151.63,39,3.31
ST00347,Readers Point Outlet - Chandpur, DHAKA ,Dhaka,Flagship,10/9/2018 9:39,Raisa Patwary,3405.95,96855.42,36,4.18
ST00348,Story House Outlet - Bandarban,Munshiganj,Dhaka,Online Hub,9/14/2025 5:28,Hasan Karim,4486.01,203175.67,34,
ST00349,Pages Cafe Branch - Munshiganj,Kishoreganj,Dhaka,Standard,7/27/2025 18:14,Sami Das,4728.65,146354.86,4,3.11
ST00350,Book Valley Outlet - Chittagong,Tangail,Dhaka,Flagship,2/9/2022 21:16,Fahim Jahan,2372.98,70286.09,26,3.6
ST00351,Book Valley Outlet - Noakhali, DHAKA ,Dhaka,Flagship,10/23/2024 20:08,Ayesha Chowdhury,4873.87,27428.76,45,4.52
ST00352,Rokomari Store - Dhaka,Feni,Chattogram,Online Hub,12/29/2025 23:39,Muntasir Patwary,5784.31,159762.56,36,3.27
ST00353,Readers Point Store - Chittagong,Chandpur,Chattogram,Mini,3/23/2022 1:36,Shuvo Patwary,4553.87,84939.79,48,4.92
ST00354,Pages Cafe Store - Gopalganj,Madaripur,Dhaka,Standard,11/27/2023 10:42,Nusrat Rahman,4385.71,178437.41,42,3.45
ST00355,Book Valley Center - Kishoreganj,Gazipur,Dhaka,Flagship,4/25/2022 21:26,Tanjim Ahmed,2820.51,179670.88,54,4.18
ST00356,Novel Nest Store - Dhaka, Cumilla ,Chattogram,Standard,9/18/2021 6:06,Muntasir Das,5111.39,122033.21,35,4.16
ST00357,Rokomari Branch - Narsingdi,Chandpur,Chattogram,Standard,1/5/2020 18:55,Nafis Hossain,897.49,141053.32,35,3.84
ST00358,Readers Point Center - Chittagong,Kishoreganj,Dhaka,Mini,11/23/2022 3:26,Arif Patwary,4598.23,162238.51,34,4.24
ST00359,Rokomari Outlet - Cox's Bazar,Gazipur,Dhaka,Standard,5/29/2019 6:18,Sadia Rahman,2427.16,125122.16,17,4.44
ST00360,Novel Nest Outlet - Faridpur, DHAKA ,Dhaka,Standard,10/1/2018 9:00,Shaila Sheikh,3569.45,221182.09,27,4.16
ST00361,BookHub Outlet - Rajbari, DHAKA ,Dhaka,Flagship,6/25/2019 3:13,Rumana Karim,5400.6,32844.63,11,4.03
ST00362,Pages Cafe Branch - Narayanganj, DHAKA ,Dhaka,Standard,2/6/2017 6:04,Tanjim Sheikh,3788.11,245257.27,26,4.13
ST00363,Pages Cafe Outlet - Faridpur, DHAKA ,Dhaka,Mini,5/27/2025 15:15,Sifat Uddin,543.26,22860.96,10,3.68
ST00364,Story House Outlet - Munshiganj, DHAKA ,Dhaka,Mini,4/24/2019 19:26,Sadia Rahman,4446.59,63902.64,30,2.96
ST00365,Novel Nest Center - Gopalganj,Feni,Chattogram,Standard,3/13/2024 14:22,Nusrat Patwary,5602.54,181452.35,57,3.15
ST00366,BookHub Branch - Bandarban, Cumilla ,Chattogram,Mall Outlet,11/30/2020 7:32,Tanjim Nahar,3995.27,34965.66,28,4.13
ST00367,Pages Cafe Outlet - Tangail,COX'S BAZAR,Chattogram,Standard,1/21/2020 9:02,Rafi Karim,5223.95,76610.6,44,4.84
ST00368,Literary World Branch - Gazipur,Shariatpur,Dhaka,Online Hub,1/20/2019 9:08,Rumana Miah,5021.66,51184.52,27,2.86
ST00369,Story House Store - Khagrachari,Shariatpur,Dhaka,Mini,5/20/2024 20:41,Fahim Islam,5223.24,185039.32,54,4
ST00370,Novel Nest Outlet - Feni, DHAKA ,Dhaka,Flagship,8/17/2021 2:55,Sadia Karim,2326.96,151049.35,14,3.35
ST00371,Novel Nest Store - Gopalganj,Brahmanbaria,Chattogram,Online Hub,1/17/2021 18:21,Shuvo Patwary,3055.32,30152.47,50,4.04
ST00372,BookHub Outlet - Tangail, DHAKA ,Dhaka,Standard,12/3/2022 0:06,Nabil Chowdhury,5148.99,123131.55,44,4.45
ST00373,Novel Nest Outlet - Feni,Narayanganj,Dhaka,Mini,3/22/2024 9:55,Nusrat Nahar,5498.23,63998.19,53,4.42
ST00374,Novel Nest Store - Kishoreganj,Noakhali,Chattogram,Flagship,11/25/2022 22:31,Tanjim Ahmed,1222.31,242409.17,9,4.39
ST00375,BookHub Branch - Comilla,Feni,Chattogram,Standard,3/18/2021 8:35,Rahim Uddin,1416.58,40360.72,53,4.51
ST00376,Book Valley Outlet - Gazipur, DHAKA ,Dhaka,Online Hub,1/15/2025 21:50,Arif Miah,2342.25,155542.97,54,2.96
ST00377,Literary World Center - Shariatpur,Chandpur,Chattogram,Standard,1/22/2025 2:56,Mahin Miah,4713.67,128234.1,19,3.92
ST00378,Pages Cafe Center - Chandpur, DHAKA ,Dhaka,Flagship,9/11/2025 7:47,Adib Chowdhury,5299.89,150849.86,38,3.38
ST00379,Literary World Store - Munshiganj, DHAKA ,Dhaka,Standard,10/27/2017 0:55,Raisa Rahman,3649.34,239775.82,36,4.83
